arrival_date,sku_name,category,mandi_name,zone,min_price_rs_kg,max_price_rs_kg,modal_price_rs_kg,arrival_qty_mt
2026-02-26,Capsicum,Premium,Azadpur APMC,North,15.0,35.0,28.0,93.6
2026-02-27,Capsicum,Premium,Azadpur APMC,North,10.0,30.0,24.0,110.3
2026-02-28,Capsicum,Premium,Azadpur APMC,North,10.0,30.0,24.0,90.1
2026-03-02,Capsicum,Premium,Azadpur APMC,North,10.0,30.0,24.0,119.7
2026-03-03,Capsicum,Premium,Azadpur APMC,North,10.0,30.0,24.0,95.9
2026-03-05,Capsicum,Premium,Azadpur APMC,North,10.0,30.0,24.0,32.0
2026-03-06,Capsicum,Premium,Azadpur APMC,North,10.0,30.0,24.0,34.6
2026-03-09,Capsicum,Premium,Azadpur APMC,North,15.0,30.0,24.0,149.6
2026-03-10,Capsicum,Premium,Azadpur APMC,North,15.0,30.0,23.0,125.1
2026-03-11,Capsicum,Premium,Azadpur APMC,North,15.0,30.0,22.0,89.2
2026-03-12,Capsicum,Premium,Azadpur APMC,North,15.0,30.0,22.0,97.3
2026-03-13,Capsicum,Premium,Azadpur APMC,North,15.0,30.0,22.0,74.8
2026-03-16,Capsicum,Premium,Azadpur APMC,North,15.0,30.0,22.0,103.4
2026-03-17,Capsicum,Premium,Azadpur APMC,North,15.0,30.0,21.0,38.9
2026-03-19,Capsicum,Premium,Azadpur APMC,North,15.0,30.0,21.0,98.6
2026-03-20,Capsicum,Premium,Azadpur APMC,North,15.0,30.0,21.0,110.6
2026-03-24,Capsicum,Premium,Azadpur APMC,North,15.0,30.0,21.0,53.6
2026-03-26,Capsicum,Premium,Azadpur APMC,North,15.0,30.0,23.0,39.2
2026-03-27,Capsicum,Premium,Azadpur APMC,North,15.0,30.0,23.0,39.2
2026-03-28,Capsicum,Premium,Azadpur APMC,North,15.0,30.0,23.0,76.8
2026-03-30,Capsicum,Premium,Azadpur APMC,North,15.0,30.0,23.0,54.9
2026-04-01,Capsicum,Premium,Azadpur APMC,North,15.0,30.0,25.0,83.1
2026-04-03,Capsicum,Premium,Azadpur APMC,North,15.0,30.0,25.0,72.9
2026-04-04,Capsicum,Premium,Azadpur APMC,North,15.0,30.0,24.0,83.5
2026-04-06,Capsicum,Premium,Azadpur APMC,North,15.0,30.0,25.0,53.7
2026-04-07,Capsicum,Premium,Azadpur APMC,North,15.0,30.0,25.0,82.3
2026-04-08,Capsicum,Premium,Azadpur APMC,North,15.0,30.0,25.0,75.6
2026-04-09,Capsicum,Premium,Azadpur APMC,North,15.0,30.0,25.0,51.1
2026-04-10,Capsicum,Premium,Azadpur APMC,North,20.0,35.0,32.0,90.5
2026-04-13,Capsicum,Premium,Azadpur APMC,North,20.0,35.0,32.0,70.0
2026-04-14,Capsicum,Premium,Azadpur APMC,North,20.0,35.0,32.0,63.7
2026-04-15,Capsicum,Premium,Azadpur APMC,North,20.0,35.0,32.0,37.2
2026-04-16,Capsicum,Premium,Azadpur APMC,North,20.0,40.0,33.0,45.4
2026-04-17,Capsicum,Premium,Azadpur APMC,North,10.0,30.0,20.0,10.6
2026-04-18,Capsicum,Premium,Azadpur APMC,North,10.0,30.0,20.0,87.7
2026-04-20,Capsicum,Premium,Azadpur APMC,North,10.0,30.0,20.0,46.1
2026-04-21,Capsicum,Premium,Azadpur APMC,North,10.0,25.0,21.5,35.3
2026-04-22,Capsicum,Premium,Azadpur APMC,North,10.0,25.0,21.5,48.6
2026-04-23,Capsicum,Premium,Azadpur APMC,North,10.0,25.0,21.5,75.2
2026-04-25,Capsicum,Premium,Azadpur APMC,North,10.0,25.0,16.0,65.5
2026-04-27,Capsicum,Premium,Azadpur APMC,North,25.0,55.0,40.0,1.5
2026-04-28,Capsicum,Premium,Azadpur APMC,North,10.0,25.0,15.5,60.3
2026-04-29,Capsicum,Premium,Azadpur APMC,North,10.0,25.0,15.5,87.8
2026-04-30,Capsicum,Premium,Azadpur APMC,North,10.0,25.0,15.5,75.0
2026-05-01,Capsicum,Premium,Azadpur APMC,North,10.0,25.0,15.5,80.3
2026-05-02,Capsicum,Premium,Azadpur APMC,North,10.0,25.0,15.5,57.8
2026-05-04,Capsicum,Premium,Azadpur APMC,North,10.0,25.0,15.5,102.9
2026-05-05,Capsicum,Premium,Azadpur APMC,North,10.0,20.0,15.0,92.2
2026-05-06,Capsicum,Premium,Azadpur APMC,North,10.0,20.0,15.0,10.1
2026-05-07,Capsicum,Premium,Azadpur APMC,North,10.0,20.0,15.0,74.4
2026-05-08,Capsicum,Premium,Azadpur APMC,North,10.0,20.0,15.0,72.4
2026-05-11,Capsicum,Premium,Azadpur APMC,North,10.0,20.0,14.0,60.5
2026-05-12,Capsicum,Premium,Azadpur APMC,North,10.0,20.0,14.0,52.1
2026-05-13,Capsicum,Premium,Azadpur APMC,North,10.0,20.0,14.0,37.4
2026-05-14,Capsicum,Premium,Azadpur APMC,North,10.0,20.0,14.0,30.2
2026-05-15,Capsicum,Premium,Azadpur APMC,North,10.0,20.0,14.0,18.0
2026-05-16,Capsicum,Premium,Azadpur APMC,North,10.0,20.0,13.5,58.1
2026-05-18,Capsicum,Premium,Azadpur APMC,North,10.0,20.0,14.0,59.2
2026-05-19,Capsicum,Premium,Azadpur APMC,North,10.0,20.0,14.0,56.8
2026-05-20,Capsicum,Premium,Azadpur APMC,North,10.0,20.0,14.0,81.5
2026-05-21,Capsicum,Premium,Azadpur APMC,North,10.0,20.0,14.0,89.3
2025-11-16,Capsicum,Premium,Gazipur APMC,East,46.0,50.0,48.0,13.78
2025-11-21,Capsicum,Premium,Gazipur APMC,East,50.0,58.0,54.0,9.42
2025-11-23,Capsicum,Premium,Gazipur APMC,East,60.0,70.0,65.0,3.1
2025-11-25,Capsicum,Premium,Gazipur APMC,East,55.0,61.0,58.0,6.5
2025-11-26,Capsicum,Premium,Gazipur APMC,East,58.0,62.0,60.0,13.95
2025-11-27,Capsicum,Premium,Gazipur APMC,East,55.0,60.0,57.0,4.05
2025-11-28,Capsicum,Premium,Gazipur APMC,East,58.0,62.0,60.0,6.4
2025-11-30,Capsicum,Premium,Gazipur APMC,East,55.0,61.0,58.0,8.6
2025-12-01,Capsicum,Premium,Gazipur APMC,East,55.0,62.0,60.0,5.82
2025-12-02,Capsicum,Premium,Gazipur APMC,East,55.0,61.0,58.0,13.05
2025-12-03,Capsicum,Premium,Gazipur APMC,East,44.0,48.0,46.0,13.47
2025-12-04,Capsicum,Premium,Gazipur APMC,East,55.0,65.0,60.0,10.82
2025-12-05,Capsicum,Premium,Gazipur APMC,East,55.0,61.0,58.0,12.91
2025-12-07,Capsicum,Premium,Gazipur APMC,East,50.0,60.0,55.0,15.15
2025-12-09,Capsicum,Premium,Gazipur APMC,East,48.0,52.0,50.0,17.1
2025-12-10,Capsicum,Premium,Gazipur APMC,East,46.0,50.0,48.0,3.5
2025-12-11,Capsicum,Premium,Gazipur APMC,East,40.0,44.0,42.0,17.8
2025-12-14,Capsicum,Premium,Gazipur APMC,East,34.0,36.0,35.0,3.5
2025-12-15,Capsicum,Premium,Gazipur APMC,East,28.0,32.0,30.0,14.14
2025-12-17,Capsicum,Premium,Gazipur APMC,East,30.0,34.0,32.0,5.73
2025-12-18,Capsicum,Premium,Gazipur APMC,East,28.0,32.0,30.0,16.74
2025-12-19,Capsicum,Premium,Gazipur APMC,East,24.0,28.0,26.0,3.58
2025-12-22,Capsicum,Premium,Gazipur APMC,East,16.0,20.0,18.0,10.94
2025-12-23,Capsicum,Premium,Gazipur APMC,East,14.0,18.0,16.0,17.86
2025-12-25,Capsicum,Premium,Gazipur APMC,East,14.0,16.0,15.0,13.9
2025-12-26,Capsicum,Premium,Gazipur APMC,East,14.0,18.0,16.0,9.8
2025-12-30,Capsicum,Premium,Gazipur APMC,East,12.0,16.0,14.0,4.0
2026-01-01,Capsicum,Premium,Gazipur APMC,East,14.0,18.0,16.0,6.35
2026-01-02,Capsicum,Premium,Gazipur APMC,East,16.0,20.0,18.0,15.31
2026-01-04,Capsicum,Premium,Gazipur APMC,East,12.0,16.0,14.0,9.23
2026-01-05,Capsicum,Premium,Gazipur APMC,East,12.0,16.0,14.0,7.5
2026-01-06,Capsicum,Premium,Gazipur APMC,East,12.0,16.0,14.0,7.26
2026-01-07,Capsicum,Premium,Gazipur APMC,East,12.0,16.0,14.0,11.61
2026-01-14,Capsicum,Premium,Gazipur APMC,East,28.0,32.0,30.0,34.18
2026-01-15,Capsicum,Premium,Gazipur APMC,East,28.0,32.0,30.0,15.2
2026-01-16,Capsicum,Premium,Gazipur APMC,East,28.0,32.0,30.0,3.89
2026-01-19,Capsicum,Premium,Gazipur APMC,East,28.0,32.0,30.0,6.8
2026-01-20,Capsicum,Premium,Gazipur APMC,East,30.0,34.0,32.0,17.15
2026-01-21,Capsicum,Premium,Gazipur APMC,East,30.0,34.0,32.0,24.71
2026-01-28,Capsicum,Premium,Gazipur APMC,East,34.0,38.0,36.0,17.73
2026-01-29,Capsicum,Premium,Gazipur APMC,East,30.0,34.0,32.0,30.97
2026-01-30,Capsicum,Premium,Gazipur APMC,East,28.0,32.0,30.0,11.35
2026-02-01,Capsicum,Premium,Gazipur APMC,East,28.0,32.0,30.0,10.43
2026-02-02,Capsicum,Premium,Gazipur APMC,East,28.0,32.0,30.0,7.6
2026-02-03,Capsicum,Premium,Gazipur APMC,East,28.0,32.0,30.0,8.7
2026-02-04,Capsicum,Premium,Gazipur APMC,East,30.0,34.0,32.0,12.09
2026-02-06,Capsicum,Premium,Gazipur APMC,East,30.0,34.0,32.0,11.59
2026-02-10,Capsicum,Premium,Gazipur APMC,East,32.0,36.0,34.0,10.7
2026-02-11,Capsicum,Premium,Gazipur APMC,East,32.0,36.0,34.0,17.94
2026-02-17,Capsicum,Premium,Gazipur APMC,East,28.0,36.0,32.0,15.04
2026-02-18,Capsicum,Premium,Gazipur APMC,East,30.0,34.0,32.0,4.57
2026-02-19,Capsicum,Premium,Gazipur APMC,East,26.0,30.0,28.0,6.45
2026-02-22,Capsicum,Premium,Gazipur APMC,East,32.0,36.0,34.0,12.22
2026-02-23,Capsicum,Premium,Gazipur APMC,East,28.0,32.0,30.0,11.96
2026-02-24,Capsicum,Premium,Gazipur APMC,East,32.0,36.0,34.0,12.22
2026-02-25,Capsicum,Premium,Gazipur APMC,East,32.0,34.0,33.0,22.81
2026-03-01,Capsicum,Premium,Gazipur APMC,East,32.0,36.0,34.0,10.78
2026-03-02,Capsicum,Premium,Gazipur APMC,East,34.0,38.0,36.0,8.9
2026-03-05,Capsicum,Premium,Gazipur APMC,East,34.0,38.0,36.0,5.46
2026-03-06,Capsicum,Premium,Gazipur APMC,East,40.0,44.0,42.0,8.35
2026-03-08,Capsicum,Premium,Gazipur APMC,East,38.0,42.0,40.0,14.58
2026-03-09,Capsicum,Premium,Gazipur APMC,East,38.0,42.0,40.0,16.21
2026-03-10,Capsicum,Premium,Gazipur APMC,East,42.0,46.0,44.0,14.33
2026-03-16,Capsicum,Premium,Gazipur APMC,East,46.0,50.0,48.0,5.8
2026-03-17,Capsicum,Premium,Gazipur APMC,East,42.0,46.0,44.0,12.84
2026-03-23,Capsicum,Premium,Gazipur APMC,East,38.0,42.0,40.0,9.17
2026-03-26,Capsicum,Premium,Gazipur APMC,East,38.0,42.0,40.0,27.62
2026-03-27,Capsicum,Premium,Gazipur APMC,East,36.0,40.0,38.0,4.72
2026-03-29,Capsicum,Premium,Gazipur APMC,East,32.0,36.0,34.0,6.58
2026-04-01,Capsicum,Premium,Gazipur APMC,East,42.0,46.0,44.0,16.83
2026-04-05,Capsicum,Premium,Gazipur APMC,East,20.0,24.0,22.0,17.32
2026-04-06,Capsicum,Premium,Gazipur APMC,East,22.0,26.0,24.0,15.95
2026-04-08,Capsicum,Premium,Gazipur APMC,East,20.0,24.0,22.0,9.37
2026-04-09,Capsicum,Premium,Gazipur APMC,East,22.0,26.0,24.0,14.4
2026-04-12,Capsicum,Premium,Gazipur APMC,East,22.0,26.0,24.0,18.59
2026-04-13,Capsicum,Premium,Gazipur APMC,East,18.0,22.0,20.0,13.91
2026-04-14,Capsicum,Premium,Gazipur APMC,East,18.0,22.0,20.0,17.9
2026-04-15,Capsicum,Premium,Gazipur APMC,East,16.0,20.0,18.0,14.79
2026-04-16,Capsicum,Premium,Gazipur APMC,East,18.0,20.0,19.0,24.0
2026-04-17,Capsicum,Premium,Gazipur APMC,East,16.0,20.0,18.0,36.9
2026-04-18,Capsicum,Premium,Gazipur APMC,East,16.0,20.0,18.0,6.82
2026-04-19,Capsicum,Premium,Gazipur APMC,East,12.0,14.0,13.0,13.92
2026-04-20,Capsicum,Premium,Gazipur APMC,East,12.0,14.0,13.0,15.43
2026-04-21,Capsicum,Premium,Gazipur APMC,East,12.0,16.0,14.0,18.3
2026-04-22,Capsicum,Premium,Gazipur APMC,East,12.0,14.0,13.0,15.43
2026-04-23,Capsicum,Premium,Gazipur APMC,East,7.0,9.0,8.0,16.85
2026-04-24,Capsicum,Premium,Gazipur APMC,East,12.0,14.0,13.0,5.76
2026-04-27,Capsicum,Premium,Gazipur APMC,East,12.0,16.0,14.0,18.51
2026-04-28,Capsicum,Premium,Gazipur APMC,East,7.0,9.0,8.0,7.2
2026-04-29,Capsicum,Premium,Gazipur APMC,East,7.0,9.0,8.0,12.62
2026-04-30,Capsicum,Premium,Gazipur APMC,East,7.0,9.0,8.0,20.87
2026-05-01,Capsicum,Premium,Gazipur APMC,East,8.0,12.0,10.0,13.83
2026-05-02,Capsicum,Premium,Gazipur APMC,East,7.0,9.0,8.0,12.55
2026-05-03,Capsicum,Premium,Gazipur APMC,East,8.0,12.0,10.0,20.74
2026-05-04,Capsicum,Premium,Gazipur APMC,East,7.0,9.0,8.0,27.01
2026-05-05,Capsicum,Premium,Gazipur APMC,East,8.0,12.0,10.0,14.28
2026-05-06,Capsicum,Premium,Gazipur APMC,East,8.0,10.0,9.0,11.1
2026-05-07,Capsicum,Premium,Gazipur APMC,East,9.0,11.0,10.0,12.84
2026-05-09,Capsicum,Premium,Gazipur APMC,East,9.0,11.0,10.0,13.22
2026-05-10,Capsicum,Premium,Gazipur APMC,East,8.0,10.0,9.0,11.77
2026-05-11,Capsicum,Premium,Gazipur APMC,East,8.0,10.0,9.0,11.35
2026-05-12,Capsicum,Premium,Gazipur APMC,East,7.0,9.0,8.0,14.1
2026-05-13,Capsicum,Premium,Gazipur APMC,East,5.0,7.0,6.0,11.74
2026-05-14,Capsicum,Premium,Gazipur APMC,East,8.0,10.0,9.0,14.26
2026-05-15,Capsicum,Premium,Gazipur APMC,East,6.0,8.0,7.0,12.17
2026-05-16,Capsicum,Premium,Gazipur APMC,East,6.0,8.0,7.0,21.0
2026-05-17,Capsicum,Premium,Gazipur APMC,East,7.0,11.0,9.0,17.65
2026-05-18,Capsicum,Premium,Gazipur APMC,East,8.0,10.0,9.0,13.67
2026-05-19,Capsicum,Premium,Gazipur APMC,East,8.0,10.0,9.0,14.95
2026-05-20,Capsicum,Premium,Gazipur APMC,East,8.0,12.0,10.0,15.34
2025-11-08,Capsicum,Premium,Keshopur APMC,West,33.0,47.0,39.0,45.45
2025-11-09,Capsicum,Premium,Keshopur APMC,West,30.0,40.0,36.0,7.78
2025-11-10,Capsicum,Premium,Keshopur APMC,West,32.0,44.0,37.0,5.92
2025-11-11,Capsicum,Premium,Keshopur APMC,West,30.0,38.0,34.5,7.41
2025-11-13,Capsicum,Premium,Keshopur APMC,West,35.0,45.0,41.0,2.81
2025-11-14,Capsicum,Premium,Keshopur APMC,West,35.0,42.0,39.0,4.96
2025-11-15,Capsicum,Premium,Keshopur APMC,West,40.0,50.0,44.0,5.74
2025-11-16,Capsicum,Premium,Keshopur APMC,West,40.0,50.0,46.0,4.94
2025-11-17,Capsicum,Premium,Keshopur APMC,West,40.0,50.0,45.0,10.16
2025-11-18,Capsicum,Premium,Keshopur APMC,West,35.0,45.0,41.0,1.98
2025-11-20,Capsicum,Premium,Keshopur APMC,West,50.0,60.0,55.0,4.7
2025-11-24,Capsicum,Premium,Keshopur APMC,West,40.0,50.0,46.0,3.53
2025-11-27,Capsicum,Premium,Keshopur APMC,West,45.0,65.0,55.0,5.25
2025-11-28,Capsicum,Premium,Keshopur APMC,West,40.0,50.0,46.0,3.46
2025-11-30,Capsicum,Premium,Keshopur APMC,West,40.0,50.0,46.0,4.32
2025-12-01,Capsicum,Premium,Keshopur APMC,West,40.0,60.0,52.0,3.39
2025-12-02,Capsicum,Premium,Keshopur APMC,West,40.0,60.0,52.0,5.55
2025-12-04,Capsicum,Premium,Keshopur APMC,West,40.0,60.0,50.0,3.13
2025-12-05,Capsicum,Premium,Keshopur APMC,West,40.0,60.0,52.0,5.22
2025-12-06,Capsicum,Premium,Keshopur APMC,West,40.0,60.0,52.0,12.14
2025-12-07,Capsicum,Premium,Keshopur APMC,West,40.0,60.0,50.0,0.5
2025-12-08,Capsicum,Premium,Keshopur APMC,West,45.0,65.0,50.0,6.59
2025-12-09,Capsicum,Premium,Keshopur APMC,West,45.0,60.0,55.0,6.82
2025-12-11,Capsicum,Premium,Keshopur APMC,West,45.0,55.0,50.0,10.25
2025-12-12,Capsicum,Premium,Keshopur APMC,West,30.0,40.0,36.0,6.8
2025-12-14,Capsicum,Premium,Keshopur APMC,West,45.0,65.0,53.0,7.89
2025-12-15,Capsicum,Premium,Keshopur APMC,West,30.0,50.0,39.0,11.43
2025-12-16,Capsicum,Premium,Keshopur APMC,West,26.0,46.0,36.0,2.4
2025-12-18,Capsicum,Premium,Keshopur APMC,West,26.0,32.0,29.5,0.93
2025-12-19,Capsicum,Premium,Keshopur APMC,West,20.0,30.0,26.0,5.69
2025-12-20,Capsicum,Premium,Keshopur APMC,West,15.0,25.0,21.5,5.95
2025-12-21,Capsicum,Premium,Keshopur APMC,West,15.0,25.0,21.5,6.79
2025-12-22,Capsicum,Premium,Keshopur APMC,West,20.0,30.0,26.5,12.4
2025-12-23,Capsicum,Premium,Keshopur APMC,West,20.0,30.0,26.0,2.28
2025-12-26,Capsicum,Premium,Keshopur APMC,West,20.0,30.0,26.0,4.8
2025-12-27,Capsicum,Premium,Keshopur APMC,West,20.0,28.0,24.5,13.19
2026-01-01,Capsicum,Premium,Keshopur APMC,West,20.0,30.0,26.0,10.35
2026-01-02,Capsicum,Premium,Keshopur APMC,West,20.0,30.0,26.0,3.26
2026-01-03,Capsicum,Premium,Keshopur APMC,West,18.0,28.0,25.0,11.73
2026-01-04,Capsicum,Premium,Keshopur APMC,West,20.0,30.0,26.0,3.62
2026-01-05,Capsicum,Premium,Keshopur APMC,West,25.0,32.0,29.5,11.05
2026-01-06,Capsicum,Premium,Keshopur APMC,West,20.0,30.0,26.0,5.13
2026-01-08,Capsicum,Premium,Keshopur APMC,West,20.0,30.0,26.0,2.84
2026-01-09,Capsicum,Premium,Keshopur APMC,West,18.0,28.0,24.5,10.53
2026-01-11,Capsicum,Premium,Keshopur APMC,West,22.0,36.0,27.0,2.6
2026-01-12,Capsicum,Premium,Keshopur APMC,West,20.0,30.0,26.0,4.94
2026-01-13,Capsicum,Premium,Keshopur APMC,West,20.0,30.0,26.0,9.37
2026-01-15,Capsicum,Premium,Keshopur APMC,West,20.0,30.0,26.0,5.43
2026-01-16,Capsicum,Premium,Keshopur APMC,West,20.0,30.0,26.0,7.18
2026-01-17,Capsicum,Premium,Keshopur APMC,West,20.0,30.0,26.0,4.83
2026-01-18,Capsicum,Premium,Keshopur APMC,West,25.0,45.0,41.0,2.68
2026-01-19,Capsicum,Premium,Keshopur APMC,West,35.0,45.0,41.0,7.4
2026-01-20,Capsicum,Premium,Keshopur APMC,West,25.0,34.0,31.5,6.32
2026-01-22,Capsicum,Premium,Keshopur APMC,West,25.0,30.0,27.5,1.35
2026-01-23,Capsicum,Premium,Keshopur APMC,West,20.0,30.0,26.0,10.27
2026-01-24,Capsicum,Premium,Keshopur APMC,West,20.0,30.0,26.0,2.84
2026-01-29,Capsicum,Premium,Keshopur APMC,West,22.0,30.0,26.0,6.15
2026-01-30,Capsicum,Premium,Keshopur APMC,West,30.0,40.0,36.0,4.93
2026-01-31,Capsicum,Premium,Keshopur APMC,West,25.0,32.0,30.0,6.88
2026-02-01,Capsicum,Premium,Keshopur APMC,West,26.0,38.0,34.0,7.52
2026-02-02,Capsicum,Premium,Keshopur APMC,West,28.0,38.0,34.5,3.52
2026-02-03,Capsicum,Premium,Keshopur APMC,West,30.0,40.0,36.0,3.25
2026-02-05,Capsicum,Premium,Keshopur APMC,West,30.0,40.0,36.0,7.03
2026-02-06,Capsicum,Premium,Keshopur APMC,West,30.0,40.0,36.0,4.72
2026-02-07,Capsicum,Premium,Keshopur APMC,West,32.0,42.0,38.0,9.15
2026-02-08,Capsicum,Premium,Keshopur APMC,West,25.0,35.0,30.0,8.7
2026-02-09,Capsicum,Premium,Keshopur APMC,West,20.0,38.0,29.0,10.38
2026-02-10,Capsicum,Premium,Keshopur APMC,West,30.0,40.0,36.0,2.57
2026-02-12,Capsicum,Premium,Keshopur APMC,West,20.0,40.0,32.0,6.82
2026-02-13,Capsicum,Premium,Keshopur APMC,West,20.0,40.0,26.0,11.71
2026-02-14,Capsicum,Premium,Keshopur APMC,West,30.0,40.0,35.0,5.05
2026-02-15,Capsicum,Premium,Keshopur APMC,West,30.0,40.0,36.5,4.83
2026-02-16,Capsicum,Premium,Keshopur APMC,West,30.0,50.0,42.0,7.1
2026-02-19,Capsicum,Premium,Keshopur APMC,West,30.0,40.0,36.0,2.84
2026-02-20,Capsicum,Premium,Keshopur APMC,West,25.0,40.0,36.0,4.0
2026-02-21,Capsicum,Premium,Keshopur APMC,West,25.0,40.0,35.0,4.02
2026-02-22,Capsicum,Premium,Keshopur APMC,West,28.0,40.0,35.5,5.83
2026-02-23,Capsicum,Premium,Keshopur APMC,West,30.0,40.0,36.5,10.93
2026-02-24,Capsicum,Premium,Keshopur APMC,West,30.0,40.0,36.0,8.39
2026-02-26,Capsicum,Premium,Keshopur APMC,West,30.0,40.0,36.0,7.7
2026-02-27,Capsicum,Premium,Keshopur APMC,West,25.0,40.0,36.0,4.89
2026-03-02,Capsicum,Premium,Keshopur APMC,West,30.0,50.0,40.0,8.46
2026-03-03,Capsicum,Premium,Keshopur APMC,West,30.0,50.0,40.0,7.72
2026-03-06,Capsicum,Premium,Keshopur APMC,West,30.0,50.0,40.0,0.78
2026-03-07,Capsicum,Premium,Keshopur APMC,West,30.0,50.0,45.0,2.1
2026-03-08,Capsicum,Premium,Keshopur APMC,West,30.0,50.0,42.0,4.7
2026-03-09,Capsicum,Premium,Keshopur APMC,West,30.0,50.0,42.0,10.8
2026-03-10,Capsicum,Premium,Keshopur APMC,West,35.0,45.0,41.5,12.7
2026-03-12,Capsicum,Premium,Keshopur APMC,West,35.0,50.0,42.5,13.8
2026-03-13,Capsicum,Premium,Keshopur APMC,West,30.0,50.0,41.5,5.1
2026-03-15,Capsicum,Premium,Keshopur APMC,West,40.0,50.0,46.0,6.3
2026-03-16,Capsicum,Premium,Keshopur APMC,West,30.0,40.0,39.0,7.0
2026-03-19,Capsicum,Premium,Keshopur APMC,West,35.0,50.0,44.0,5.5
2026-03-20,Capsicum,Premium,Keshopur APMC,West,30.0,50.0,42.0,11.9
2026-03-21,Capsicum,Premium,Keshopur APMC,West,30.0,60.0,45.0,9.4
2026-03-22,Capsicum,Premium,Keshopur APMC,West,40.0,55.0,50.0,2.9
2026-03-23,Capsicum,Premium,Keshopur APMC,West,32.0,46.0,39.0,8.2
2026-03-24,Capsicum,Premium,Keshopur APMC,West,40.0,50.0,46.0,8.9
2026-03-26,Capsicum,Premium,Keshopur APMC,West,44.0,68.0,49.0,5.3
2026-03-27,Capsicum,Premium,Keshopur APMC,West,40.0,60.0,50.0,3.9
2026-03-28,Capsicum,Premium,Keshopur APMC,West,42.0,56.0,48.0,4.5
2026-03-29,Capsicum,Premium,Keshopur APMC,West,40.0,60.0,49.0,8.7
2026-03-30,Capsicum,Premium,Keshopur APMC,West,40.0,60.0,50.0,3.4
2026-03-31,Capsicum,Premium,Keshopur APMC,West,40.0,60.0,50.0,7.2
2026-04-02,Capsicum,Premium,Keshopur APMC,West,42.0,62.0,52.0,10.5
2026-04-03,Capsicum,Premium,Keshopur APMC,West,40.0,60.0,50.0,7.8
2026-04-04,Capsicum,Premium,Keshopur APMC,West,30.0,50.0,40.0,16.6
2026-04-05,Capsicum,Premium,Keshopur APMC,West,35.0,50.0,45.0,17.0
2026-04-06,Capsicum,Premium,Keshopur APMC,West,35.0,55.0,42.0,14.55
2026-04-07,Capsicum,Premium,Keshopur APMC,West,25.0,35.0,30.0,15.3
2026-04-09,Capsicum,Premium,Keshopur APMC,West,15.0,40.0,30.0,2.04
2026-04-10,Capsicum,Premium,Keshopur APMC,West,12.0,30.0,22.0,10.32
2026-04-12,Capsicum,Premium,Keshopur APMC,West,15.0,25.0,21.0,20.0
2026-04-13,Capsicum,Premium,Keshopur APMC,West,20.0,30.0,25.0,17.7
2026-04-14,Capsicum,Premium,Keshopur APMC,West,22.0,32.0,28.0,9.5
2026-04-16,Capsicum,Premium,Keshopur APMC,West,30.0,40.0,36.0,13.2
2026-04-17,Capsicum,Premium,Keshopur APMC,West,30.0,50.0,41.0,13.4
2026-04-18,Capsicum,Premium,Keshopur APMC,West,30.0,40.0,36.0,9.4
2026-04-19,Capsicum,Premium,Keshopur APMC,West,32.0,44.0,37.0,8.96
2026-04-20,Capsicum,Premium,Keshopur APMC,West,30.0,40.0,35.0,24.7
2026-04-23,Capsicum,Premium,Keshopur APMC,West,24.0,32.0,30.0,13.04
2026-04-24,Capsicum,Premium,Keshopur APMC,West,25.0,35.0,30.0,13.08
2026-04-25,Capsicum,Premium,Keshopur APMC,West,16.0,22.0,20.0,15.7
2026-05-03,Capsicum,Premium,Keshopur APMC,West,16.0,24.0,21.0,12.56
2026-05-04,Capsicum,Premium,Keshopur APMC,West,14.0,20.0,18.0,15.14
2026-05-05,Capsicum,Premium,Keshopur APMC,West,9.0,15.0,13.0,9.26
2026-05-07,Capsicum,Premium,Keshopur APMC,West,10.0,20.0,14.0,11.1
2026-05-08,Capsicum,Premium,Keshopur APMC,West,8.0,14.0,12.0,19.4
2026-05-09,Capsicum,Premium,Keshopur APMC,West,10.0,16.0,13.0,17.08
2026-05-10,Capsicum,Premium,Keshopur APMC,West,8.0,16.0,13.0,4.67
2026-05-11,Capsicum,Premium,Keshopur APMC,West,8.0,14.0,12.0,22.02
2026-05-12,Capsicum,Premium,Keshopur APMC,West,8.0,14.0,12.0,9.53
2026-05-14,Capsicum,Premium,Keshopur APMC,West,10.0,14.0,12.0,6.65
2026-05-15,Capsicum,Premium,Keshopur APMC,West,8.0,14.0,12.0,7.8
2026-05-16,Capsicum,Premium,Keshopur APMC,West,8.0,16.0,12.5,11.49
2026-05-17,Capsicum,Premium,Keshopur APMC,West,10.0,18.0,14.5,11.8
2026-05-18,Capsicum,Premium,Keshopur APMC,West,10.0,16.0,13.0,13.11
2026-05-19,Capsicum,Premium,Keshopur APMC,West,15.0,25.0,22.0,5.85
2026-05-21,Capsicum,Premium,Keshopur APMC,West,12.0,22.0,16.5,6.03
2025-11-10,Carrot,Staple,Azadpur APMC,North,10.0,25.0,23.0,398.3
2025-12-01,Carrot,Staple,Azadpur APMC,North,10.0,20.0,16.0,516.7
2025-12-02,Carrot,Staple,Azadpur APMC,North,10.0,20.0,16.0,489.3
2025-12-03,Carrot,Staple,Azadpur APMC,North,10.0,20.0,15.0,537.1
2025-12-04,Carrot,Staple,Azadpur APMC,North,10.0,20.0,15.0,458.2
2025-12-05,Carrot,Staple,Azadpur APMC,North,10.0,20.0,15.0,465.8
